"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","ARM","Armenia","","BTSX","Both sexes","","25.5","25.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","AUT","Austria","","BTSX","Both sexes","","26.4","26.40000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","AZE","Azerbaijan","","BTSX","Both sexes","","24","24.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","BLR","Belarus","","BTSX","Both sexes","","30.5","30.50000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","BEL","Belgium","","BTSX","Both sexes","","23.4","23.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","BIH","Bosnia and Herzegovina","","BTSX","Both sexes","","35","35.00000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","BGR","Bulgaria","","BTSX","Both sexes","","39","39.00000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","HRV","Croatia","","BTSX","Both sexes","","36.9","36.90000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","CYP","Cyprus","","BTSX","Both sexes","","35.1","35.10000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","CZE","Czechia","","BTSX","Both sexes","","30.7","30.70000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","DNK","Denmark","","BTSX","Both sexes","","17.5","17.50000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","EST","Estonia","","BTSX","Both sexes","","29.7","29.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","FIN","Finland","","BTSX","Both sexes","","21.6","21.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","FRA","France","","BTSX","Both sexes","","33.4","33.40000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","GEO","Georgia","","BTSX","Both sexes","","31.7","31.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","DEU","Germany","","BTSX","Both sexes","","22","22.00000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","GRC","Greece","","BTSX","Both sexes","","33.5","33.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","HUN","Hungary","","BTSX","Both sexes","","31.8","31.80000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","ISL","Iceland","","BTSX","Both sexes","","12","12.00000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","IRL","Ireland","","BTSX","Both sexes","","20.8","20.80000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","ISR","Israel","","BTSX","Both sexes","","21.2","21.20000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","ITA","Italy","","BTSX","Both sexes","","23.1","23.10000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","KAZ","Kazakhstan","","BTSX","Both sexes","","23.2","23.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","KGZ","Kyrgyzstan","","BTSX","Both sexes","","25.4","25.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","LVA","Latvia","","BTSX","Both sexes","","37","37.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","LTU","Lithuania","","BTSX","Both sexes","","32","32.00000","","","","",""
"M_Est_tob_curr_std","Estimate of current tobacco use prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5562","PUBLISHED","Published","","2020","2020","","EUR","Europe","","LUX","Luxembourg","","BTSX","Both sexes","","21.1","21.10000","","","","","Projected from surveys completed prior to 2020. Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country."
